transaction_id,account_id,date,type,amount
2972,1194,2024-03-27,Deposit,44291.78
2973,1285,2024-07-27,Deposit,16322.58
2974,1015,2024-09-14,Withdrawal,19364.91
2975,1012,2022-08-08,Withdrawal,30878.75
2976,1101,2024-04-19,Deposit,31369.48
2977,1156,2023-12-28,Withdrawal,24344.14
2978,1125,2022-08-09,Withdrawal,20332.56
2979,1280,2023-01-24,Withdrawal,49315.93
2980,1110,2023-07-08,Deposit,41145.62
2981,1146,2023-10-09,Deposit,22031.52
2982,1216,2022-02-11,Deposit,36500.98
2983,1162,2023-11-07,Deposit,13843.3
2984,1128,2024-05-22,Deposit,5458.38
2985,1150,2022-10-10,Deposit,17945.34
2986,1036,2022-02-27,Deposit,20447.15
2987,1173,2024-03-24,Withdrawal,1318.59
2988,1022,2024-04-13,Deposit,40832.2
2989,1206,2023-06-21,Deposit,18280.07
2990,1127,2022-03-14,Deposit,29230.7
2991,1217,2024-06-03,Deposit,4161.18
2992,1096,2024-07-11,Withdrawal,9162.34
2993,1164,2022-05-09,Deposit,44539.84
2994,1148,2023-08-22,Deposit,30630.03
2995,1018,2024-04-21,Deposit,47539.06
2996,1294,2023-03-02,Deposit,49938.13
2997,1195,2024-08-05,Deposit,18907.08
2998,1151,2023-10-27,Withdrawal,15290.75
2999,1123,2023-11-25,Deposit,42988.62
3000,1187,2022-05-05,Deposit,49931.27
